nom_banque;code_etab;nom_etab;code_agence;nom_agence;rue;place_id;place_name;rating;user_ratings_total;geopoints
Caisse d'Epargne;14505;LOIRE CENTRE;411;VENDOME-JEAN-MOULIN;588, BOULEVARD ROOSEVELT;ChIJBygYhbRr40cRdDxAShd9Rg0;Caisse d'Epargne Vendome-Jean-Moulin;4.5;10.0;
Caisse d'Epargne;14505;LOIRE CENTRE;430;SAINT-AIGNAN-SUR-CHER;12, PLACE DE LA PAIX;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;432;MONTRICHARD;2, PLACE DE VERDUN;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;435;BRACIEUX;53, RUE ROGER BRUN;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;461;LA CHAUSSEE-SAINT-VICTOR;L'HERMITAGE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;462;MER;10, PLACE DE LA HALLE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;466;BLOIS-CENTRE;55 RUE DENIS PAPIN;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;473;MOREE;17 MAIL MAURICE CANARD;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;520;CHARTRES LES PETITS CLOS;6 MAIL DES PETITS CLOS;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;542;VERNOUILLET;RUE DU PRESSOIR;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;550;ILLIERS COMBRAY;14, RUE SAINT-HILAIRE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;552;JANVILLE;20, PLACE DU MARTROI;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;562;CHATEAUDUN COURS VINCENT;2, COURS VINCENT;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;602;ORLEANS SAINT MARCEAU;43, AVENUE DE LA MOUILLERE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;603;OLIVET;107, RUE JULES MARIE SIMON;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;604;LA CHAPELLE SAINT MESMIN;19, RUE NATIONALE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;606;LA FERTE SAINT AUBIN;77 RUE DU MARECHAL LECLERC;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;608;SAINT JEAN MAIRIE;73 RUE CHARLES BEAUHAIRE;ChIJ7Sof6rb65EcRkC5aTczQVfQ;Caisse d'Epargne Saint Jean Mairie;3.6;10.0;
Caisse d'Epargne;14505;LOIRE CENTRE;613;SAINT PRYVE SAINT MESMIN;AVENUE DU TRAITÉ DE ROME;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;614;SAINT JEAN LE BLANC;41, RUE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;615;SAINT DENIS EN VAL;28, RUE DES ECOLES;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;620;GIEN;44, AVENUE DU MARECHAL LECLERC;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;624;CHATEAUNEUF SUR LOIRE;8. PLACE DE LA LIBERTE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;630;FLEURY LES AUBRAIS;143 BIS, RUE MARCELIN BERTHELOT;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;633;SAINT JEAN DE BRAYE;14 A 20, RUE PLANCHE DE PIERRE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;634;ARTENAY;5, GRANDE RUE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;637;NEUVILLE AUX BOIS;19, PLACE DU GENERAL LECLERC;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;638;PATAY;3, GRANDE RUE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;639;JARGEAU;28, GRANDE RUE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;645;BRIARE;10, AVENUE MARECHAL LECLERC;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;646;CHATILLON SUR LOIRE;PLACE SAINTE ANNE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;678;CHALETTE SUR LOING;13, RUE GAMBETTA;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;680;FERRIERES EN GATINAIS;1, GRANDE RUE;;;;;
Caisse d'Epargne;14505;LOIRE CENTRE;691;CHATEAURENARD;PLACE DU CHATEAU;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;6;STRASBOURG NEUDORF;1, PLACE DU MARCHE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;8;FEGERSHEIM;12, RUE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10;STRASBOURG MEINAU;201, AVENUE DE COLMAR;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;18;L'ESPACE MÉSANGE;1 RUE DE LA MESANGE;ChIJhc7CCU7IlkcRmEVrK-Tae7Q;Caisse d'Epargne L'Espace Mesange;4.3;3.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;19;STRASBOURG ANVERS;27, BOULEVARD D'ANVERS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;23;STRASBOURG VOSGES;39, AVENUE DES VOSGES;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;28;BISCHHEIM;80, ROUTE DE BISCHWILLER;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;30;BRUMATH;37, RUE JACQUES KABLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;31;TRUCHTERSHEIM;1, RUE DE LA GALERIE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;34;VENDENHEIM;13 B RUE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;37;MUNDOLSHEIM;44, RUE DU GENERAL LECLERC;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;43;STRASBOURG HALLES;2, QUAI KLEBER;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;45;STRASBOURG FRANCS BOURGEOIS;21, RUE DES FRANCS-BOURGEOIS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;47;STRASBOURG CRONENBOURG;79, ROUTE DE MITTELHAUSBERGEN;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;50;STRASBOURG GARE;9, PLACE DE LA GARE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;58;DRUSENHEIM;1A, RUE DU COLLEGE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;59;HERRLISHEIM;3, RUE D'OFFENDORF;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;60;HAGUENAU HOUBLON;117, GRAND' RUE;ChIJ9ZBB2tjqlkcRaSGu_pexdkw;Caisse d'Epargne Haguenau Houblon;3.0;47.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;66;NIEDERBRONN-LES-BAINS;8, AVENUE FOCH;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;67;PFAFFENHOFFEN;7, RUE DE LA GARE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;68;REICHSHOFFEN;36, RUE DU GENERAL KOENIG;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;73;SCHWEIGHOUSE SUR MODER;2 RUE DU MAIRE WENDLING;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;80;WOERTH;10, GRAND'RUE;ChIJRSarSC-TlkcRihLuKtI6-Es;Caisse d'Epargne Woerth;5.0;3.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;92;HOCHFELDEN;30, RUE DU GENERAL LEBOCQ;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;93;MARMOUTIER;23, RUE DU GENERAL LECLERC;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;113;BARR;2 RUE DE L'HOPITAL;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;116;MOLSHEIM;17, RUE NOTRE DAME;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;129;MARLENHEIM;31, RUE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;130;COLMAR REPUBLIQUE;7, AVENUE DE LA REPUBLIQUE;ChIJsV9JXMVlkUcRIw8Y7SGCHSw;Caisse d'Epargne Colmar Republique;3.2;34.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;143;MUNSTER;8, PLACE DU MARCHE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;153;ROUFFACH;29  RUE DU MARECHAL JOFFRE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;157;NEUF-BRISACH;10, RUE DE BALE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;159;MUNTZENHEIM;7, RUE PRINCIPALE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;180;RIEDISHEIM;2, RUE POINCARE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;184;ILLZACH;28, RUE DE MULHOUSE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;185;RIXHEIM;22, GRAND RUE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;189;ALTKIRCH;25, RUE JEAN JACQUES HENNER;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;192;SEPPOIS-LE-BAS;10, PLACE DU MARCHE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;193;DANNEMARIE;2 RUE ST LEONARD;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;196;MASEVAUX;7, RUE DU MARECHAL FOCH;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;8802;CHARLEVILLE NEVERS;28, RUE DE FLANDRE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;8819;MOUZON;1, PLACE DE L'ABBATIALE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;8822;CHARLEVILLE MEZIERES;3, PLACE DE L'HOTEL DE VILLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;8862;REVIN;77, RUE VICTOR HUGO;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10523;LA CHAPELLE SAINT LUC;11C, AVENUE ROGER SALENGRO;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10541;LANGRES;6 RUE DU GÉNÉRAL LECLERC;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10551;BRIENNE LE CHATEAU;78, RUE DE L'ECOLE MILITAIRE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10556;BAR SUR SEINE;11, PLACE DE REPUBLIQUE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10560;BOURBONNE LES BAINS;45, GRANDE RUE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10566;CHAUMONT HOTEL DE VILLE;14, RUE VICTOIRE DE LA MARNE;ChIJm_CZ2nHl7EcR-rJlGmkX2DA;Caisse d'Epargne Chaumont Hotel de Ville;3.1;20.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;10570;NOGENT SUR SEINE;3, GRANDE RUE SAINT LAURENT;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10571;ROMILLY SUR SEINE;PLACE DES MARTYRS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;10590;CHAUMONT REPUBLIQUE;72 G, AVENUE DE LA REPUBLIQUE;ChIJIwo9DAnl7EcRxdOI_33a2VI;Caisse d'Epargne Chaumont Republique;5.0;4.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;51103;FAGNIERES LECLERC;ROUTE D'EPERNAY;ChIJ4VZk8P3f60cRPSWCQKNjy1Y;Caisse d'Epargne Fagnieres Leclerc;3.4;8.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;51114;SUIPPES;28, PLACE LEON BOURGEOIS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51120;SARRY;PLACE DU COMMERCE;ChIJZ10NSyjn60cR06MfQ8TTZJA;Caisse d'Epargne Sarry;4.5;6.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;51128;SAINTE MENEHOULD;78, RUE DE CHANZY;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51157;SAINT DIZIER EUROPE;1 PLACE DE L'EUROPE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51166;VITRY LE FRANCOIS;23, PLACE D'ARMES;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51306;REIMS SAINT MARCEAUX;1, BOULEVARD SAINT MARCEAUX;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51318;VERZY;4, RUE THIERS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51367;AY CHAMPAGNE;9, PLACE HENRI MARTIN;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51369;DAMERY;2 AVENUE ALPHONSE PERRIN;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;51370;EPERNAY;17, RUE DU DOCTEUR VERRON;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54116;BACCARAT;PLACE DES ARCADES;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54257;DIEULOUARD;52, AVENUE DU GAL DE GAULLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54266;DOMBASLE SUR MEURTHE;40, RUE GABRIEL PERI;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54357;JOEUF;7, PLACE DE L'HOTEL DE VILLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54376;LAXOU SAPINIERE;CENTRE COMMERCIAL LA SAPINIERE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54381;LAXOU ARISTIDE BRIAND;6, RUE ARISTIDE BRIAND;ChIJAZWVW4WilEcR-WsHKxcu618;Caisse d'Epargne Laxou Aristide Briand;3.1;15.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;54466;NANCY PLATEAU DE HAYE;1034, AVENUE RAYMOND PINCHARD;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54481;NANCY PLACE DOMBASLE;PLACE DOMBASLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54496;NANCY TROIS MAISONS;28, RUE DU FG DES 3 MAISONS;ChIJqf_mxQ6YlEcRtHZEeX05xsY;Caisse d'Epargne Nancy Trois Maisons;2.9;24.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;54506;CHALIGNY-NEUVES MAISONS;4, PLACE DES TRICOTERIES;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54516;PAGNY SUR MOSELLE;26 RUE DE SERRE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54531;POMPEY;133 RUE DES JARDINS FLEURIS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54533;PONT A MOUSSON BREUIL;ALLEE DU BREUIL;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54535;PONT A MOUSSON CENTRALE;2, PLACE THIERS;ChIJq9rdX5bHlEcR0vB8D07cmpY;Caisse d'Epargne Pont a Mousson Centrale;2.3;35.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;54601;SAINT MAX;3, AVENUE CARNOT;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54611;SAINT NICOLAS DE PORT;2, RUE JOLAIN;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54671;VANDOEUVRE LES NANCY;CENTRE COMMERCIAL LES NATIONS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54686;VEZELISE;2, PLACE DE L'HOTEL DE VILLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54696;VILLERS GENERAL LECLERC;189, AVENUE DU GENERAL LECLERC;ChIJTYVnCIeilEcRHOCmlnMeN1g;Caisse d'Epargne Villers General Leclerc;3.5;41.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;54700;VILLERUPT;27, RUE CARNOT;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;54842;MULTI MARCHES SUD LORRAINE;49, RUE STANISLAS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;55298;ETAIN;4, PLACE DES FUSILLES;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;55566;REVIGNY SUR ORNAIN;7, RUE ANDRE MAGINOT;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;55624;STENAY;41, PLACE DE LA REPUBLIQUE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;55679;VERDUN MAZEL;36, RUE MAZEL;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57158;YUTZ;54, AVENUE DES NATIONS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57180;BOUSSE;1, RUE DE METZ;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57192;CATTENOM;6, AVENUE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57250;CREUTZWALD;20, RUE DE LA HOUVE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57308;FORBACH CENTRALE;15, PLACE ARISTIDE BRIAND;ChIJ7U8UouyylUcRFP_H8ATe6o0;Caisse d'Epargne Forbach Centrale;2.2;32.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;57345;GROSBLIEDERSTROFF;50, RUE DE LA MONTAGNE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57352;HETTANGE GRANDE;1, RUE DE LUXEMBOURG;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57432;MAIZIERES LES METZ;1, RUE DU 4 SEPTEMBRE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57433;MARANGE-SILVANGE;2, RUE DES ALOUETTES;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57436;METZ CATHEDRALE;5, PLACE JEAN PAUL II;ChIJD23hIajelEcRLjOjn_HRJjw;Caisse d'Epargne Metz Cathedrale;2.2;18.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;57443;METZ REPUBLIQUE;8, RUE WINSTON CHURCHILL;ChIJATx0DwPclEcRzntw-qghRf4;Caisse d'Epargne Metz Republique;3.3;16.0;
Caisse d'Epargne;15135;GRAND EST EUROPE;57444;SAINT JULIEN LES METZ;9, LA TANNERIE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57447;METZ SAINT MAXIMIN;37, PLACE ST MAXIMIN;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57458;MORHANGE;33, RUE POINCARE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57459;MOULINS LES METZ;42, RUE DE VERDUN;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57543;PUTTELANGE AUX LACS;16, RUE WILSON;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57618;SARREGUEMINES;15, RUE POINCARE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57660;UCKANGE;32, RUE JEANNE D'ARC;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57668;VALMONT;44, RUE DE SAINT SAUVANT;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;57882;MULTI MARCHE NORD LORRAINE;5, PARVIS DES DROITS DE L HOMME;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;88261;DOCELLES;RUE DE LA LIBERATION;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;88288;EPINAL LEOPOLD BOURG;27, RUE LEOPOLD BOURG;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;88336;GOLBEY;9, RUE DE L'HOTEL DE VILLE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;88561;REMIREMONT;6, PLACE DE L'ABBAYE;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;88587;SAINT DIE CATHEDRALE;58, RUE THIERS;;;;;
Caisse d'Epargne;15135;GRAND EST EUROPE;88631;THAON LES VOSGES;4, RUE DES FUSILLES;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2101;CHATEAU CENTRE;35 AVENUE DE SOISSONS;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2109;CHARLY SUR MARNE;29 RUE EMILE MORLOT;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2130;NANTEUIL LE HAUDOUIN;3-5  RUE GAMBETTA;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2138;CHATEAU THIERRY CC LECLERC;RUE PLAINE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2536;GUISE;17 RUE DES DOCTEURS DEVILLERS;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2601;SAINT QUENTIN CENTRE;15 RUE VICTOR BACH;ChIJca13zmIY6EcRcjeg57Dqo8U;Caisse d'Epargne Saint Quentin Centre;2.6;35.0;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2620;SAINT QUENTIN ALEXANDRE DUMAS;22 RUE ALEXANDRE DUMAS;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2622;GAUCHY;2 BIS RUE AUGUSTE DELAUNE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2636;MONTDIDIER;PLACE D EXETER;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2638;ROYE;4 RUE D AMIENS;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2705;SOISSONS CHURCHILL;8 AV WINSTON  CHURCHILL;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2711;TERGNIER;10  12 BOULEVARD GAMBETTA;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;2765;LA FERE;34 RUE DE LA REPUBLIQUE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59001;VALENCIENNES NUNGESSER;43 BIS AVENUE DE REIMS;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59006;VALENCIENNES DAMPIERRE;2 PLACE DAMPIERRE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59009;DOUCHY LES MINES;PLACE ELUARD;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59010;SAINT-AMAND-LES-EAUX;41 GRAND PLACE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59012;DENAIN;33 RUE LAZARE BERNARD;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59016;THIANT;1 PLACE DE LA REPUBLIQUE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59017;QUIEVRECHAIN BLANC MISSERON;9 RUE DE CONDE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59022;WALLERS;7 RUE MARCEL DANNA;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59030;ANZIN;1 PLACE ROGER SALENGRO;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59032;CAUDRY;29 RUE ROGER SALENGRO;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59038;DOUAI FAUBOURG DE BETHUNE;10 RUE CHARLES MATHIEU;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59040;NEUVILLE SAINT REMY;30 RUE DE LILLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59041;LA SENTINELLE;63 RUE ROGER SALENGRO;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59045;PROVILLE;2 RUE DE LA PAIX;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59046;CAMBRAI VICTOR HUGO;36 BIS AVENUE MICHELET;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59050;ANICHE;62 RUE HENRI BARBUSSE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59051;ORCHIES;22 PLACE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59053;SOMAIN;1 BIS PLACE JEAN JAURES;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59055;FLINES LEZ RACHES;22 RUE DES RESISTANTS;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59056;MARCHIENNES;12 PLACE CHARLES DE GAULLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59057;ROOST WARENDIN;RUE PIERRE BROSSOLETTE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59067;SIN-LE-NOBLE;PLACE JEAN JAURES;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59069;AULNOYE-AYMERIES;48 RUE DE L HOTEL DE VILLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59078;SOLRE-LE-CHATEAU;11, GRAND'RUE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59087;LOUVROIL;85 ROUTE D AVESNES;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59426;HONDSCHOOTE;2 PLACE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59428;TETEGHEM;30 RUE DE LA MAIRIE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59429;WORMHOUT;53 PLACE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59503;BAILLEUL;5, RUE EDMOND DE COUSSEMACKER;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59541;ESTAIRES;10 RUE DU GAL DE GAULLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59554;HAZEBROUCK NOUVEAU-MONDE;48 RUE DE L HOPITAL;ChIJfyjq1Fnh3EcRL2jyHQi6zfo;Caisse d'Epargne Hazebrouck;2.7;22.0;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59571;WAVRIN;113 RUE ACHILLE PINTEAUX;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59572;BAUVIN;14 RUE DE LA GARE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59601;LILLE SAINT-MICHEL;6 PLACE PHILIPPE LEBON;ChIJ72zpuZrVwkcRj9svtMOWv4Q;Caisse d'Epargne Lille Saint-Michel;3.8;45.0;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59618;MARCQ BOURG;137 AVENUE DU MARECHAL FOCH;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59621;FACHES THUMESNIL;81 RUE FERRER;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59631;MARCQ NATIONALE;3 PLACE DOUMER;ChIJWy5aG0cqw0cR2RMeNsOeqyk;Caisse d'Epargne Marcq Nationale;2.3;10.0;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59635;LESQUIN;102 RUE FAIDHERBE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59639;WAMBRECHIES;431 RUE DE QUESNOY;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59646;PERENCHIES;1 PLACE DU GENERAL DE GAULLE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59647;LILLE FAIDHERBE;16 - 18 RUE FAIDHERBE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59664;LA CHAPELLE D'ARMENTIERES;397 ROUTE NATIONALE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59802;CROIX ST PIERRE;22 PLACE DE LA LIBERTE;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59821;ROUBAIX FRATERNITE;458 RUE DE LANNOY;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59826;ROUBAIX PUGET;112 BOULEVARD DE FOURMIES;;;;;
Caisse d'Epargne;16275;HAUTS DE FRANCE;59836;HEM;36 BIS RUE DU GÉNÉRAL LECLERC;;;;;
