code_etab;nom_etab;code_agence;nom_agence;rue;nom_banque;place_id;rating;user_ratings_total;lat_lng
15135;GRAND EST EUROPE;51390;FERE CHAMPENOISE;87 RUE DELATTRE DE TASSIGNY;Caisse d'Epargne;ChIJuVuGJTdJ6UcRID1lehzroMc;0.0;0.0;48.7556676,3.9917206
16807;Banque Populaire Auvergne Rhône Alpes;00527;LOIRE FOREZ ANDREZIEUX;15 bis, ave de Saint Etienne;Banque Populaire;ChIJBxAi88lM9EcRLsNoh8g468c;0.0;0.0;45.5268091,4.2618487
10548;Banque de Savoie;1286;BEAUFORT SUR DORON;Rue Pierre Blanc;Banque de Savoie;ChIJJ-OBIXngi0cRuuzkOAoeTOc;0.0;0.0;45.7173639,6.5743810
10907;Banque Populaire Aquitaine Centre Atlantique;00052;MAULEON LICHARRE;12, rue J-B Heugas;Banque Populaire;ChIJ_____z_gVg0RhRTfavM1_oo;0.0;0.0;43.2207767,-0.8910241
10807;Banque Populaire Bourgogne Franche-Comté;00015;ARBOIS;13, rue de l'Hôtel de Ville;Banque Populaire;ChIJM7DKj-g9jUcR88rBrYz4zms;0.0;0.0;46.9025736,5.7725867
17515;ILE DE FRANCE;795;AMENAGEMENT & PPP  PARIS;26-28, RUE NEUVE TOLBIAC;Caisse d'Epargne;ChIJKzrXGrFz5kcRWo-5Wdo-qVE;0.0;0.0;48.8305620,2.3772010
10548;Banque de Savoie;1589;AIME;272 Grande Rue;Banque de Savoie;ChIJo4LlnbJ8iUcRJmwaBtkaEO8;0.0;0.0;45.5569852,6.6529528
13807;Banque Populaire Grand Ouest;00142;CROZON;21, rue Alsace Lorraine;Banque Populaire;ChIJ53DeUU_BFkgRkDQgNFzRd_w;0.0;0.0;48.2460166,-4.4904287
12135;BOURGOGNE - FRANCHE-COMTE;30213;ARNAY LE DUC;PLACE BONAVENTURE DES PERRIERS;Caisse d'Epargne;ChIJV7dcOqpu8kcRsdcEb9barls;0.0;0.0;47.1305330,4.4865155
12135;BOURGOGNE - FRANCHE-COMTE;30125;CENTRE D'AFFAIRES COTE D'OR;52 B AVENUE FRANCOISE GIROUD;Caisse d'Epargne;ChIJ-5jot-Nj7UcRMYbKkt695-8;0.0;0.0;47.3662040,5.0487866
11307;CASDEN Banque Populaire;DD050;CASDEN SAINT LO;20/22 RUE DES NOYERS;Banque Populaire;ChIJn1JCeiqUC0gRHgX5Tu1dIAY;0.0;0.0;49.1169250,-1.0940945
14505;LOIRE CENTRE;350;BUZANCAIS;16, RUE DU FOUR;Caisse d'Epargne;ChIJuVovS4F5-0cRFF2mz08hBvs;0.0;0.0;46.8901932,1.4236592
14505;LOIRE CENTRE;355;LEVROUX;3 BIS RUE VICTOR HUGO;Caisse d'Epargne;ChIJwWw-0kJt-0cRS6YjRpEdeaI;0.0;0.0;46.9794900,1.6106628
11307;CASDEN Banque Populaire;DD041;CASDEN BLOIS;8 place Jean JAURES;Banque Populaire;ChIJseI4fAWo5EcR-SSOlKhpH3s;0.0;0.0;47.5907797,1.3365713
10907;Banque Populaire Aquitaine Centre Atlantique;00017;BIARRITZ;10, rue Mazagran;Banque Populaire;ChIJiX9cnChrUQ0RhNRQW80p-i0;0.0;0.0;43.4825904,-1.5628271
14707;Banque Populaire Alsace Lorraine Champagne;02009;LANGRES;48, rue Diderot;Banque Populaire;ChIJdRPaVvQj7UcRp2MN-mq12yg;0.0;0.0;47.8603975,5.3332788
11307;CASDEN Banque Populaire;DD040;CASDEN MONT DE MARSAN;23 Boulevard d'Alsace Lorraine;Banque Populaire;ChIJC7ZWIWvRVQ0RYLHz48IcOY0;0.0;0.0;43.8878632,-0.5076503
11307;CASDEN Banque Populaire;DD039;CASDEN LONS LE SAUNIER;17 PLACE DE VERDUN;Banque Populaire;ChIJM4g2TvrXjEcRxjbUYP97trY;0.0;0.0;46.6743337,5.5593964
11307;CASDEN Banque Populaire;DD035;CASDEN Rennes;3 Rue de Redon;Banque Populaire;ChIJx4T1DNPfDkgRPyEQfj5LaLQ;0.0;0.0;48.1055950,-1.6888908
11307;CASDEN Banque Populaire;DD047;CASDEN AGEN;14 Rue Diderot;Banque Populaire;ChIJr0BF-iKzqxIRu_WzNOcMmHo;0.0;0.0;44.2008312,0.6185364
17807;Banque Populaire Occitane;00266;AUCH CENTRE AFFAIRES AUCH PYRENEES;35 ter, ave des Pyrénées;Banque Populaire;ChIJYT47THGDqRIRUkNuqSr28F4;0.0;0.0;43.6375272,0.5841790
13807;Banque Populaire Grand Ouest;00887;AGENCE PROFESSIONNELS LE MANS;29, place des Comtes du Maine;Banque Populaire;ChIJL-p8gqSJ4kcRI7fHZbvowPY;0.0;0.0;48.0044966,0.2006113
11307;CASDEN Banque Populaire;DD028;CASDEN CHARTRES;LES EPARS;Banque Populaire;ChIJfWU3BEQM5EcRBt-sU8gphXU;0.0;0.0;48.4437162,1.4824131
11307;CASDEN Banque Populaire;DD095;CASDEN CERGY;2 mail des Cerclades;Banque Populaire;ChIJB3WjdTv15kcRav1mkgb58Dc;0.0;0.0;49.0374193,2.0807004
15135;GRAND EST EUROPE;78;LAUTERBOURG;17 RUE DU GENERAL MITTELHAUSER;Caisse d'Epargne;ChIJR7WnyMn9lkcRP0QJJ19WduA;0.0;0.0;48.9751875,8.1810191
16807;Banque Populaire Auvergne Rhône Alpes;00166;AGENCE ENTREPRISES GAP;70, impasse Saint Abdon;Banque Populaire;ChIJT1yKwmxAyxIR-4pOo-mX3Eg;0.0;0.0;44.4571807,6.0489493
16807;Banque Populaire Auvergne Rhône Alpes;00165;AGENCE ENTREPRISES MONTBONNOT;445, rue Lavoisier;Banque Populaire;ChIJt1e3r1pfikcRAIGKuQZ2kTw;0.0;0.0;45.2163019,5.8141723
11307;CASDEN Banque Populaire;DD02B;CASDEN BASTIA;37 BOULEVARD PAOLI;Banque Populaire;ChIJkZUpGQQk1xIRbwUsisUio9s;0.0;0.0;42.7006361,9.4499466
16807;Banque Populaire Auvergne Rhône Alpes;00162;OISANS LES DEUX ALPES;22, ave de la Muzelle;Banque Populaire;ChIJB59Ftd0SikcRugoUcN3hV_M;0.0;0.0;45.0171293,6.1251519
10548;Banque de Savoie;1885;LA CHAMBRE;96 place du Marché;Banque de Savoie;ChIJ471-mdozikcRwZcfbZvNRuY;0.0;0.0;45.3606171,6.2991660
10548;Banque de Savoie;1281;LES SAISIES;Le Grand Mont;Banque de Savoie;ChIJ8bnt8lLgi0cRpzRxD7vhXFc;0.0;0.0;45.7580386,6.5377017
14445;BRETAGNE-PAYS DE LOIRE;513;LA MOTHE ACHARD;75 AVENUE GEORGES CLEMENCEAU;Caisse d'Epargne;ChIJnzfA7_hGBEgRt8Ml30aSZoU;0.0;0.0;46.6171805,-1.6581941
14445;BRETAGNE-PAYS DE LOIRE;524;LA CHATAIGNERAIE;80 AVENUE DU GENERAL DE GAULLE;Caisse d'Epargne;ChIJGxz55-XkBkgRFf9TFGZ01Dw;0.0;0.0;46.6417404,-0.7516113
11307;CASDEN Banque Populaire;DD76B;CASDEN LE HAVRE;151 RUE DU MARECHAL JOFFRE;Banque Populaire;ChIJP80tAgkv4EcRIyE_OASgXZI;0.0;0.0;49.5001112,0.1280310
15135;GRAND EST EUROPE;10539;CHATEAUVILLAIN;9, RUE DE PENTHIEVRE;Caisse d'Epargne;ChIJT7EQv0L_7EcRKUjzEKzyjyw;0.0;0.0;48.0358822,4.9185438
10907;Banque Populaire Aquitaine Centre Atlantique;00516;LE BOIS PLAGE EN RE;Rue de la Glacière;Banque Populaire;ChIJg_OeaWD5A0gRfyH5BbsML-c;0.0;0.0;46.1847683,-1.3932729
15135;GRAND EST EUROPE;154;LAPOUTROIE;45, RUE DU GENERAL DUFIEUX;Caisse d'Epargne;ChIJv8SfLbjfk0cRWz5Swshzoms;0.0;0.0;48.1533164,7.1678956
10907;Banque Populaire Aquitaine Centre Atlantique;00038;LONS;Bd du Général de Gaulle;Banque Populaire;ChIJtUo0_fLXjEcR8DzMNSzX9ns;0.0;0.0;43.3173590,-0.4233715
13507;Banque Populaire du Nord;00062;WAVRIN;9A/9B, pl de la République;Banque Populaire;ChIJh5tYM44r3UcREapFeu6_iUw;0.0;0.0;50.5689484,2.9320176
16275;HAUTS DE FRANCE;80266;MOREUIL;8 RUE PIERRE BROSSOLETTE;Caisse d'Epargne;ChIJy9Q2gKST50cRTFacDV5Q3ts;0.0;0.0;49.7720668,2.4820845
16275;HAUTS DE FRANCE;81004;PME ECONOMIE SOCIALE;41 BOULEVARD DU PARC;Caisse d'Epargne;ChIJa---_8Y-3EcRL2KiDfZKm20;0.0;0.0;50.9278476,1.8057139
10907;Banque Populaire Aquitaine Centre Atlantique;00515;COULONGES SUR L'AUTIZE;8, rue du Château;Banque Populaire;ChIJVc6v2FMgB0gR0gK9QFr3qZg;0.0;0.0;46.4823321,-0.5986601
15135;GRAND EST EUROPE;86;WINGEN SUR MODER;4, RUE PRINCIPALE;Caisse d'Epargne;ChIJV6oAOHInlEcRPpGQQBlXvyc;0.0;0.0;48.9183541,7.3811764
10907;Banque Populaire Aquitaine Centre Atlantique;00523;SURGERES;84, rue Audry de Puyravault;Banque Populaire;ChIJMQdkjVwuAUgRSTudW5r_kME;0.0;0.0;46.1075037,-0.7514847
10907;Banque Populaire Aquitaine Centre Atlantique;00524;CERIZAY;17, ave du 25 Août;Banque Populaire;ChIJf3gm9Yj_BkgRWCWGf7lqjRk;0.0;0.0;46.8209690,-0.6693704
14445;BRETAGNE-PAYS DE LOIRE;22271;COMBOURG;PLACE SAINT GILDUIN;Caisse d'Epargne;ChIJwYsgPRqVDkgRab1t2sQCAdo;0.0;0.0;48.4112198,-1.7487298
17515;ILE DE FRANCE;479;LES ULIS ENTREPRISES;1, AVENUE DE L'ATLANTIQUE;Caisse d'Epargne;ChIJIzLoMTzW5UcRWf4ZrL0wVcc;0.0;0.0;48.6839431,2.1998331
10907;Banque Populaire Aquitaine Centre Atlantique;00288;MONTIGNAC;30, ave du 4 Septembre;Banque Populaire;ChIJx8ohCXRU_0cRhFuZNLpXuBs;0.0;0.0;45.0643605,1.1640585
17515;ILE DE FRANCE;480;AULNAY ENTREPRISES;25, BOULEVARD DE STRASBOURG;Caisse d'Epargne;ChIJLTOHbs8T5kcR8qXjW33xsjA;0.0;0.0;48.9285990,2.4919196
10907;Banque Populaire Aquitaine Centre Atlantique;00562;MEYSSAC;Pl de la Poste;Banque Populaire;ChIJX_Rr9vGb-EcReKGVjr5sc6s;0.0;0.0;45.0541803,1.6734527
18315;COTE D'AZUR;629;BANQUE PRIVEE SAINT-TROPEZ;PLACE DU XV EME CORPS;Caisse d'Epargne;ChIJH2VTn8HHzhIRbp3QE4e31v8;0.0;0.0;43.2683010,6.6407970
14505;LOIRE CENTRE;500;CENTRE D'AFFAIRE CHARTRES;13 BOULEVARD CHASLES;Caisse d'Epargne;ChIJ1UEF898N5EcR9rWQ0YJLKCs;0.0;0.0;48.4423290,1.4872330
10907;Banque Populaire Aquitaine Centre Atlantique;03402;ST CYPRIEN;Rue Gambetta;Banque Populaire;ChIJc6uuUsFPqxIRVvi_-MZOSkk;0.0;0.0;44.8691454,1.0428121
10907;Banque Populaire Aquitaine Centre Atlantique;05002;DUN LE PALESTEL;Grande Rue;Banque Populaire;ChIJ0Viapnvc-0cRB2EvEPw4bzs;0.0;0.0;46.3054870,1.6654548
17515;ILE DE FRANCE;791;ECONOMIE  SOCIALE  CERGY;35, BOULEVARD DU PORT;Caisse d'Epargne;ChIJE2eNiEv15kcRXmlB4tQLxa4;0.0;0.0;49.0399941,2.0783928
10907;Banque Populaire Aquitaine Centre Atlantique;05003;BOUSSAC;5, rue de la République;Banque Populaire;ChIJmefz3i49-kcRP2wvv14819k;0.0;0.0;46.3478759,2.2151493
10907;Banque Populaire Aquitaine Centre Atlantique;07802;AMBAZAC;8, rue Jouanet;Banque Populaire;ChIJoRe_brtI-UcRw3TkT1Mo6H8;0.0;0.0;45.9579875,1.4010186
10907;Banque Populaire Aquitaine Centre Atlantique;00614;LA COTINIERE;4, rue de l'Ancienne Criée;Banque Populaire;ChIJNXREJcvgA0gRkHEWTYF-em0;0.0;0.0;45.9155251,-1.3303593
18715;AUVERGNE-LIMOUSIN;356;CHALUS;CENTRE COMMERCIAL DE LA TARDOIRE;Caisse d'Epargne;ChIJU327x-re_kcRGJf93uAA7Vc;0.0;0.0;45.6549862,0.9799097
15135;GRAND EST EUROPE;54525;PIENNES;19,RUE DE VERDUN;Caisse d'Epargne;ChIJZStaijDR6kcRD-cxzk5SIic;0.0;0.0;49.3114785,5.7793461
18715;AUVERGNE-LIMOUSIN;933;ENTREPRISES, ECONOMIE SOCIALE;4 AVENUE VICTORIA;Caisse d'Epargne;ChIJF5fizw3N9kcRM-XtcJyULgw;0.0;0.0;46.1275565,3.4203566
11307;CASDEN Banque Populaire;DD078;CASDEN MONTGNY-LE-BRETONNEUX;12 ter rue Joël LE THEULE;Banque Populaire;ChIJ1Yl6efuD5kcR_a5hJ3j9pcw;0.0;0.0;48.7857880,2.0444997
11307;CASDEN Banque Populaire;DD088;CASDEN EPINAL;4 Place Stein;Banque Populaire;ChIJC3l4oIagk0cRsgZgWIo8i-k;0.0;0.0;48.1735157,6.4452733
11307;CASDEN Banque Populaire;DD087;CASDEN LIMOGES;90 RUE FRANCOIS PERRIN;Banque Populaire;ChIJRWYSh1HL_kcRg2wtkiHm1wk;0.0;0.0;45.8288890,1.2428758
10807;Banque Populaire Bourgogne Franche-Comté;00074;ROUGEMONT;9, ave de la Gare;Banque Populaire;ChIJobG7wpdjkkcRh0_ofMdSoZU;0.0;0.0;47.4807116,6.3533958
10807;Banque Populaire Bourgogne Franche-Comté;00084;CLAIRVAUX LES LACS;52, Grande Rue;Banque Populaire;ChIJDylm7hLnjEcRhQQRENXxn4Y;0.0;0.0;46.5761500,5.7499570
14445;BRETAGNE-PAYS DE LOIRE;606;LA BAZOGE;35 ROUTE NATIONALE;Caisse d'Epargne;ChIJqytfykd94kcRH3wOOHEtZ10;0.0;0.0;48.0979087,0.1547868
14445;BRETAGNE-PAYS DE LOIRE;642;HABITAT MAYENNE;7 AVENUE DE LATTRE DE TASSIGNY;Caisse d'Epargne;ChIJ-0o2AoD9CEgRzGYJ_TzglfY;0.0;0.0;48.0773801,-0.7964520
14445;BRETAGNE-PAYS DE LOIRE;11213;CENTRE AFFAIRES FINISTERE;RUE JULES JANSSEN;Caisse d'Epargne;ChIJt4icp166FkgR8ppiy2F4tRo;0.0;0.0;48.3865060,-4.4851686
11315;PROVENCE ALPES CORSE REUNION;34;CENTRE D'AFFAIRES VAUCLUSE;2 CHEMIN DES MEINAJARIES;Caisse d'Epargne;ChIJzbz5nMnvtRIRnuZNw6aLJP0;0.0;0.0;43.9111413,4.8848443
11307;CASDEN Banque Populaire;DD055;CASDEN VERDUN;7 RUE LOUIS MAURY;Banque Populaire;ChIJIU3QU_8b60cR5iLxtAAjxuk;0.0;0.0;49.1620022,5.3814285
16275;HAUTS DE FRANCE;60595;CENTRE D'AFFAIRES COMPIEGNE;14, RUE DU FONDS PERNAND;Caisse d'Epargne;ChIJXWkPMzTV50cRqEdjW2j7eDQ;0.0;0.0;49.3851015,2.7862264
14707;Banque Populaire Alsace Lorraine Champagne;00509;CENTRE D'AFFAIRES AGRI-VITI AUBE RICEYS;9, rue de la Presle;Banque Populaire;ChIJGZ9Hek_N7UcRPK7t2K4Bmcs;0.0;0.0;47.9940090,4.3627440
16275;HAUTS DE FRANCE;59688;CENTRE D'AFFAIRES GRAND LITTORAL;39, PLACE DE LA RÉPUBLIQUE;Caisse d'Epargne;ChIJc2vgR8WN3EcRRd7GpP5SdpY;0.0;0.0;51.0318507,2.3763421
11307;CASDEN Banque Populaire;DD024;CASDEN PERIGUEUX;20 PLACE FRANCHEVILLE;Banque Populaire;ChIJtd4jdP9w_0cRr1ho0ysl7d4;0.0;0.0;45.1820828,0.7190014
11307;CASDEN Banque Populaire;DD015;CASDEN AURILLAC;RUE DU 139E REGIMENT INFANTERIE;Banque Populaire;ChIJrxXPXJlVrRIRlXrxYvq54I8;0.0;0.0;44.9247045,2.4434533
18715;AUVERGNE-LIMOUSIN;850;RIOM ES MONTAGNES;20, RUE DU CDT ROBERT MONIER;Caisse d'Epargne;ChIJKX3ZYLuS90cRmkqhVY8Ehmg;0.0;0.0;45.2824013,2.6592252
10907;Banque Populaire Aquitaine Centre Atlantique;00231;BEAULIEU SUR DORDOGNE;60, rue du Général de Gaulle;Banque Populaire;ChIJMS7Cvm-d_0cRNh1-RuIK978;0.0;0.0;44.9793395,1.8371089
11307;CASDEN Banque Populaire;DD004;CASDEN MANOSQUE;3 BD CASIMIR PELLOUTIER;Banque Populaire;ChIJfUJnCa3NyxIRqYmdJCijTHQ;0.0;0.0;43.8336423,5.7809182
15135;GRAND EST EUROPE;88291;EPINAL AVRINSART;28, PLACE D'AVRINSART;Caisse d'Epargne;ChIJeYKAfWSgk0cR6cjd-TVB7Yw;0.0;0.0;48.1834095,6.4553522
14707;Banque Populaire Alsace Lorraine Champagne;00086;RAMBERVILLERS;45, rue Carnot;Banque Populaire;ChIJd9E_xeiak0cRU5AvomAEb1U;0.0;0.0;48.3433184,6.6352592
10907;Banque Populaire Aquitaine Centre Atlantique;00271;BELLAC;17, ave Denfert Rochereau;Banque Populaire;ChIJT57CmSWk_kcRQRh_XC6Xm60;0.0;0.0;46.1214218,1.0501893
10907;Banque Populaire Aquitaine Centre Atlantique;00866;ENTREPRISES GROUPE COTE BASQUE;5, rue Bernadou;Banque Populaire;ChIJ8eXloFtBUQ0RJQksyEy1Sts;0.0;0.0;43.4902310,-1.4753633
14505;LOIRE CENTRE;241;AVOINE;27 RUE MARCEL VIGNAUD;Caisse d'Epargne;ChIJJfR1H2ZD_UcR25sG4w322IQ;0.0;0.0;47.2049638,0.1828847
11307;CASDEN Banque Populaire;DD071;CASDEN CHALON SUR SAONE;QUARTIER COSME;Banque Populaire;ChIJS6FuF-v88kcRDnFbo0rmUZ0;0.0;0.0;46.7815644,4.8449036
11307;CASDEN Banque Populaire;DD058;CASDEN NEVERS;7 RUE DE NIEVRE;Banque Populaire;ChIJUU3qNW9P8EcRHd2xklgtf68;0.0;0.0;46.9902249,3.1667291
15135;GRAND EST EUROPE;51403;DIRECTION LOGEMENT SOCIAL;12/14 RUE CARNOT;Caisse d'Epargne;ChIJo9tBwW516UcRJqlL3-XxQBs;0.0;0.0;49.2551575,4.0328120
13335;AQUITAINE POITOU-CHARENTES;86367;SAINT-VARENT;3, AVENUE DE LA GARE;Caisse d'Epargne;ChIJFQUkTxqcB0gRpM4nWoDv6dA;0.0;0.0;46.8896679,-0.2321864
16807;Banque Populaire Auvergne Rhône Alpes;00209;AGENCE BANQUE PRIVEE RHONE;94, quai Charles de Gaulle;Banque Populaire;ChIJn-gR-Lzr9EcRXdVRudRceag;0.0;0.0;45.7838768,4.8505921
10807;Banque Populaire Bourgogne Franche-Comté;00094;FONCINE LE HAUT;61 A, Grande Rue;Banque Populaire;ChIJBctO2Nv_jEcRXwM60LXtAcM;0.0;0.0;46.6594387,6.0734378
10107;BRED-Banque Populaire;00657;STE ADRESSE;1, rue de Vitanval;Banque Populaire;ChIJy7weobUo4EcRdggALc1oygQ;0.0;0.0;49.5091662,0.0844750
11315;PROVENCE ALPES CORSE REUNION;33;CENTRE D'AFFAIRES PAYS D'AIX;140 AVENUE DU 12 JUILLET 1998;Caisse d'Epargne;ChIJCesXdouTyRIR73zRhlbM8Eg;0.0;0.0;43.4792164,5.3954002
17807;Banque Populaire Occitane;11404;BEAUMONT DE LOMAGNE;27, rue Nationale;Banque Populaire;ChIJDeFhiSLkqxIRTw-z5BniEks;0.0;0.0;43.8829710,0.9894836
14445;BRETAGNE-PAYS DE LOIRE;407;AZE;12 RUE DE LA FOUGETTERIE;Caisse d'Epargne;ChIJBSlp_cL1CEgR0BGFdb0oijk;0.0;0.0;47.8284742,-0.6873118
17807;Banque Populaire Occitane;03015;LAGUIOLE;Route Nationale;Banque Populaire;ChIJS_qgu5LBshIRNjaw4xzyCYQ;0.0;0.0;44.6847865,2.8469605
13335;AQUITAINE POITOU-CHARENTES;33088;PELLEGRUE;RUE DE LA REPUBLIQUE;Caisse d'Epargne;ChIJi72hDdajqhIR2rC87BAxv8k;0.0;0.0;44.7432273,0.0760860
14445;BRETAGNE-PAYS DE LOIRE;427;MAROLLES LES BRAULTS;16 RUE DE MAMERS;Caisse d'Epargne;ChIJhc6jsmxo4kcRK-xA8TqJR8Y;0.0;0.0;48.2532316,0.3148645
17807;Banque Populaire Occitane;01805;NOGARO;10, pl Jeanne d'Arc;Banque Populaire;ChIJ8WMJpVYAVg0RoqCp-9cCExI;0.0;0.0;43.7577201,-0.0335167
17807;Banque Populaire Occitane;01012;RIEUPEYROUX;9, ave de Rouergue;Banque Populaire;ChIJbe_f5AycrRIRBYTOHo3cxWQ;0.0;0.0;44.3088616,2.2409462
14445;BRETAGNE-PAYS DE LOIRE;470;LE LUDE;PLACE F. DE NICOLAY;Caisse d'Epargne;ChIJ2-mQUdak4kcRPOz1a-o-eNk;0.0;0.0;47.6472800,0.1565883
17807;Banque Populaire Occitane;00833;MONFLANQUIN;Bd Clemenceau;Banque Populaire;ChIJq9vagOwPqxIRXkAXU89fTL0;0.0;0.0;44.5314109,0.7674129
13485;LANGUEDOC ROUSSILLON;599;CENTRE D'AFFAIRES NARBONNE;TERRITOIRE : AUDE - BÉZIERS;Caisse d'Epargne;ChIJGUmygM6tsRIR8edYUkI2jaY;0.0;0.0;43.1805593,3.0041702
18315;COTE D'AZUR;6;TENDE;4 PLACE DE GAULLE;Caisse d'Epargne;ChIJ3xeYF7-czRIRn6jzynsTUh8;0.0;0.0;44.0885271,7.5937707
13485;LANGUEDOC ROUSSILLON;600;CENTRE D'AFFAIRES NIMES;TERRITOIRE : GARD - LOZÈRE;Caisse d'Epargne;ChIJP1OjQmgttBIRCCspb7BVJKs;0.0;0.0;43.8398648,4.3580225
17515;ILE DE FRANCE;488;GRANDES ENTREPRISES  PARIS;26-28, RUE NEUVE TOLBIAC;Caisse d'Epargne;ChIJlY2fZdBz5kcRgH4IrRsK9wg;0.0;0.0;48.8316492,2.3773894
16607;Banque Populaire du Sud;00008;LE PERTHUS;27, ave de France;Banque Populaire;ChIJv_QiASaeuhIRQI1O_2jk0J0;0.0;0.0;42.4646842,2.8633954
14707;Banque Populaire Alsace Lorraine Champagne;00159;EPERNAY;38, Rue Général Leclerc;Banque Populaire;ChIJwbzZB_tr6UcR-32YeG1giII;0.0;0.0;49.0436786,3.9560455
10807;Banque Populaire Bourgogne Franche-Comté;00414;CHATILLON SUR SEINE;36, rue Maréchal de Lattre de Tassigny;Banque Populaire;ChIJpffL1BC37UcRKwQDF5LDJtg;0.0;0.0;47.8584111,4.5720961
13807;Banque Populaire Grand Ouest;00552;CHATELAUDREN;24, pl de la République;Banque Populaire;ChIJY_9AGnXwEUgRAI95V-5KIlU;0.0;0.0;48.5424560,-2.9703852
14445;BRETAGNE-PAYS DE LOIRE;134;DONGES;56 RUE DE LA PAIX;Caisse d'Epargne;ChIJzYM4BdZ7BUgRmok8Lj6bCzg;0.0;0.0;47.3181894,-2.0731037
14265;LOIRE DROME ARDECHE;30470;BUIS LES BARONNIES;53 ALLEE DES PLATANES;Caisse d'Epargne;ChIJExsl59eJyhIRJNsAZq2t8YU;0.0;0.0;44.2778970,5.2773734
13335;AQUITAINE POITOU-CHARENTES;33332;EYMET;9 BOULEVARD NATIONAL;Caisse d'Epargne;ChIJXYrlHKTpqhIRnOUDR06L4Oo;0.0;0.0;44.6692841,0.3994498
13807;Banque Populaire Grand Ouest;00610;LES PIEUX;2, rue Centrale;Banque Populaire;ChIJP_XQLZ7yDEgRaxGzIsrE0qM;0.0;0.0;49.5134424,-1.8081731
13335;AQUITAINE POITOU-CHARENTES;64013;LARUNS;PLACE DE LA MAIRIE;Caisse d'Epargne;ChIJK9c3w-W6Vw0Rbr1Aa9hwSes;0.0;0.0;42.9877115,-0.4267535
13335;AQUITAINE POITOU-CHARENTES;64022;ARZACQ;PLACE DE LA REPUBLIQUE;Caisse d'Epargne;ChIJNdnJ-OFoVg0RLXC1n8yAnaY;0.0;0.0;43.5363598,-0.4140114
17515;ILE DE FRANCE;785;SECTEUR  PUBLIC   YVELINES;14, AVENUE DU CENTRE;Caisse d'Epargne;ChIJ46PppcqH5kcR_7fKCQkScSo;0.0;0.0;48.7874427,2.0493634
17515;ILE DE FRANCE;780;LOG SOCIAL ET S.E.M. IMMO PARIS;26-28, RUE NEUVE TOLBIAC;Caisse d'Epargne;ChIJjW6dMtdz5kcRTIcXxQqDSJY;0.0;0.0;48.8308200,2.3776900
13335;AQUITAINE POITOU-CHARENTES;64025;LEMBEYE;PLACE DU MARCHE;Caisse d'Epargne;ChIJrWLGUf8iVg0Rz_L0ty8ajMw;0.0;0.0;43.4487814,-0.1120793
13335;AQUITAINE POITOU-CHARENTES;64276;ROQUEFORT;PLACE PIJORIN;Caisse d'Epargne;ChIJx0lmG5TBVQ0RKlT5VE8HTmo;0.0;0.0;44.0344496,-0.3216290
13335;AQUITAINE POITOU-CHARENTES;86010;CENTRE D'AFF. CHARENTE DORDOGNE;12 PLACE MARENGO;Caisse d'Epargne;ChIJiXdAbWwz_kcRVVJJpkCtBH0;0.0;0.0;45.6488868,0.1587485
16275;HAUTS DE FRANCE;59686;CENTRE D'AFFAIRES VALENCIENNES;9001, AVENUE GEORGES POMPIDOU;Caisse d'Epargne;ChIJDeFRRfjtwkcRmmoNeuB-Hwo;0.0;0.0;50.3455939,3.5158961
13335;AQUITAINE POITOU-CHARENTES;64192;BEDOUS;9, RUE GAMBETTA;Caisse d'Epargne;ChIJ3wZVb_WnVw0RkZ1A-_jD1tE;0.0;0.0;42.9996716,-0.6010088
13825;RHONE ALPES;30710;PROFESSIONNELS DE L'IMMOBILIER;116 COURS LAFAYETTE - BP3276;Caisse d'Epargne;ChIJhzRuDa_r9EcRYSiOEZhPAIU;0.0;0.0;45.7632749,4.8514191
10207;Banque Populaire Rives de Paris;00036;PARIS SUFFREN;62-68, ave de Suffren;Banque Populaire;ChIJfRezQB9w5kcR9mgnwQ_XqRc;0.0;0.0;48.8530808,2.2975988
13335;AQUITAINE POITOU-CHARENTES;86100;CENTRE D'AFF. CHARENTE MARITIME;AV DE LA ROTONDE;Caisse d'Epargne;ChIJXaGjsc1TAUgRQlpAZ4gIzio;0.0;0.0;46.1551151,-1.1122850
13335;AQUITAINE POITOU-CHARENTES;86191;SAINT-SAVIN;PLACE DE LA LIBERATION;Caisse d'Epargne;ChIJL2fgk8VG_EcRWw1CFSfMf6U;0.0;0.0;46.5645170,0.8644494
18707;Banque Populaire Val de France;00063;MONTFORT L'AMAURY;45, rue de Paris;Banque Populaire;ChIJgXXlOree5kcRCYn5iBUcisY;0.0;0.0;48.7783921,1.8089265
13807;Banque Populaire Grand Ouest;00773;ARGENTAN;1, rue de la Chaussée;Banque Populaire;ChIJa5bVokEACkgRIxEq0urDOfw;0.0;0.0;48.7428756,-0.0232666
16607;Banque Populaire du Sud;00029;BANYULS SUR MER;3, ave Général de Gaulle;Banque Populaire;ChIJP2gNKKV_uhIRkt-fYbl9-wA;0.0;0.0;42.4801228,3.1292233
13807;Banque Populaire Grand Ouest;00762;CRAON;3, rue de la Gare;Banque Populaire;ChIJsclcKWXpCEgReRsxDSTJtNs;0.0;0.0;47.8467218,-0.9475361
16807;Banque Populaire Auvergne Rhône Alpes;00013;SALEVE CRUSEILLES;195, Grande Rue;Banque Populaire;ChIJldVBsp2Hi0cR4QKzaY_8k2Y;0.0;0.0;46.0343069,6.1080081
